SessionId,QuestionGuid,ResponseGuid,EpochTime,Question,Answer
309f9c12-5952-f216-516a-e9afa216d891,4eb87ded-1826-f18f-d020-aacebb56f37f,EQMS,1724859018.306602,give me all details about this CA 108507,"Here are the details for the corrective action with CARecordID 108507:

- **Customer**: Nexteer
- **Product Line**: Non Product Issue
- **Customer Location**: QMS-PRO Audit
- **Complain Type**: Internal/General
- **Corrective Action Type**: Audit QMS CORP
- **Is3L5YReport**: True
- **IsLessonsLearn**: False
- **IsFastResponse**: False
- **Location**: Plant 77 Tychy
- **Part Number**: NA
- **Issued Date**: 2024-04-22
- **Last Modified Date**: 2024-05-24
- **Customer Problem Description**: 
  - Audit: 291804 | GB-CORP-QS-FMEA | Plant 77 Tychy | Area: All Areas | Process: 2024 Corporate QMS Audit-P77&79 | Auditor: Rohn, Troy | Created: 2024-03-27
  - Question #: FMEA-08.01
  - Question: Finding #1
  - Question Result: Failed | Finding Type: Minor Finding | Finding Assigned to: Tekla, Agnieszka
  - Finding: PL2403
  - G1779 section 2.7 ""07-1-5-F31 is the checklist to be used for Mini LSR. The Divisions/Plants must use the global checklists (can translate as necessary, in that case a new checklist needs to be created). Elements can be added as deemed necessary but not subtracted compared to the global checklist. Global MLSR checklists exist and can be found in eQMS Audit Module using the Audit ID “GB-LSR”. Note that Global Checklists also include Process Specific checklists such as Fastening (GB-LSR-ME-FST) and Press operations (GB-LSR-ME-PRESS).""
  - The process of MLSR isn’t entirely effective. Poland Plants are not using the global MLSR check questions. There is no evidence that all checklist questions are reviewed in P77. Plant 79 has many actions still open from early 2023 and all open MLSR actions have the same due date of 31MY24, even for high priority findings. No evidence that Plant 77&79 perform Mini LSR to the special processes for Press or Fastening Operations.

- **Lesson Learned Problem Description**: Not specified
- **Specific/Systemic Cause**: NoData
- **Lesson Learned Root Cause**: Not specified
- **Lessons Learned**: Not specified

### 5 Whys Analysis for Occurrence:
- **Why1**: 
  - There is no evidence that all checklist questions are reviewed in P77.
  - Plant 79 has many actions still open from early 2023 and all open MLSR actions have the same due date of 31MY24, even for high priority findings.
  - No evidence that Plant 77&79 perform Mini LSR to the special processes for Press or Fastening Operations.
  - Lack of MLSR audits in the time of audit - first audit acc. to new approach schedule for June 24.
  - CA Owners are not effective in closing.
  - Lack of global checklist in local BSD system.
- **Why2**: 
  - CA Owners have too many actions from all audits.
  - Lack of update of local checklist in local BSD system after change was distributed by Global Team.
- **Why3**: 
  - Most actions are connected with mismatch of documentation between PLM and production line for new launches.
  - Gap in local QMS team at the time of change.
- **Why4**: 
  - Lack of Deviations for new revisions of documentation which is entered to the line.
- **Why5**: 
  - Deviations connected with documentation entered to the production line were expired and responsible person didn’t reopen it.
  - Deviation process not fully effective - look CA 108506.

### 5 Whys Analysis for Detection:
- **Why1**: 
  - Lack of MLSR audits in the time of audit - first audit acc. to new approach schedule for June 24.
  - Lack of revision of global changes at the time of gap in QMS.
- **Why2**: Not applicable
- **Why3**: Not applicable
- **Why4**: Not applicable
- **Why5**: Not applicable

### 5 Whys Analysis for Systemic Cause:
- **Why1**: 
  - Lack of MLSR audits in the time of audit - first audit acc. to new approach schedule for June 24.
  - Escalation process is not effective.
  - Lack of update of local checklist in local BSD system after change was distributed by Global Team.
- **Why2**: 
  - Escalation is not transferred at Management level.
  - Verification and confirmation are not required by the system.
- **Why3**: Not specified
- **Why4**: Not specified
- **Why5**: Not applicable

### Containment Actions:
- **General**: 
  - MLSR Checklist update in local BSD - Matrix (local matrix updated).
- **Containment Actions for Occur**: 
  - Start the deviation improvement project, all actions in details in CA 108506 (eQMS 108506).
  - New local QMS Coordinator in Poland was hired (QMS team organigram).
- **Containment Actions for Detection**: 
  - Review of global changes - period without local QMS (""Procedury globalne-SIs Tracker"" updated with missed changes).
- **Containment Actions for Systemic Issues**: 
  - Escalation process will be transferred at Management Level - review during Staff Meeting (ppt files).
  - Additional question will be added to system audits checklist about changes from Global BSD connected with audited PMAP (form updated in Compass).

For more detailed information, please contact the eQMS team."
21c19559-025f-5a5e-8e4c-b92cf050a6cf,8fea7de7-92e6-0107-d757-094444b42726,EQMS,1724861823.595272,Provide me the issue list related with LVDT from the last 5 years for EPS.,"It appears that there are no records related to LVDT issues for EPS in the last 5 years in the database. If you need further assistance or have another query, please let me know!"
21c19559-025f-5a5e-8e4c-b92cf050a6cf,d4195ef6-b74d-27f4-ee7e-bcf7a24b69a7,EQMS,1724861823.595272,What issues were related to LDTV,"Here are the issues related to LVDT:

1. **Customer**: Nexteer
   - **Product Line**: REPS
   - **Customer Location**: Nexteer Plt 03 Saginaw FTQ
   - **Complain Type**: Internal/General
   - **Corrective Action Type**: Lessons Learned
   - **Location**: Plant 103 Saginaw
   - **Issued Date**: 2024-05-17
   - **Customer Problem Description**: 
     - Global Lesson Learned CA 107256:
       1. For all plants using LVDT, verify that, after proper set-up, the LVDT tip remains solid to the LVDT stem to prevent possible unwanted movement in the measurement system. Securing the connection with Loctite is a best practice. Verify LVDT check is part of TPM. Take action as necessary.
       2. For the REPS plants using a nut (called pinion bearing retainer) to de-lash pinion axis design as on C1XX, verify the masters set-up is aligned with the lash tolerance to be controlled and limits established for the LVDT.
       3. For all plants using LVDT to control if a part meets product requirements, verify that your LVDT set-up is aligned with the requirement for LVDT’s and Digital Probes used for error proofing as described in section 2.4 of EP procedure (15-1-4-14 or G1765).
       4. For the plants having received MFA 34400089, please confirm that you have reviewed and take necessary actions when gaps were identified.
   - **Lesson Learned Problem Description**: P3 team to review LVDT's in each department for loctite of tips and stuck LVDT detection limits.

2. **Customer**: Nexteer
   - **Product Line**: Non Product Issue
   - **Customer Location**: Nexteer Plt 66 Queretaro FTQ
   - **Complain Type**: Internal/General
   - **Corrective Action Type**: Audit QMS 3RDP
   - **Location**: Plant 66 Queretaro
   - **Issued Date**: 2020-07-09
   - **Customer Problem Description**: Process to validate error proofing was detected as not totally effective.
   - **Lesson Learned Problem Description**: Indicates that error proofing device related to ball quantity at Op 30A of Ball screw assembly is not verified as required by control plan.
   - **Why1 for Occur**: LVDT-067-66C inspection is not performed adding one ball or removing one ball.
   - **Why2 for Occur**: The STA 5 system does not allow to perform the inspection automatically.
   - **Why3 for Occur**: The balls need to be added or removed manually to check the machine rejection for incorrect ball quantity.
   - **Why1 for Detection**: The LVDT-067-66C is evaluated (adding one ball or removing one ball) only once per year in their annual MSA.
   - **Why2 for Detection**: The LVDT-067-66C at STA5 is declared as a measurement instrument.
   - **Containment Actions**: 
     - First part is inspected with Attribute gage GA-009096 at start of shift and 4th hour to assure the correct ball quantity.
     - Add the LVDT measurement in part traceability to assure the balls range.
     - Review the feasibility for the automatic implementation for this inspection at STA 5.
     - Review possible failure mode for the LVDT system that could put in risk the process for an incorrect ball quantity insertion.
     - Review the feasibility for the automatic implementation for this inspection at STA 5.

3. **Customer**: Nexteer
   - **Product Line**: Steering Column
   - **Customer Location**: QMS-PRO Audit
   - **Complain Type**: Internal/General
   - **Corrective Action Type**: Audit QMS REG
   - **Location**: Plant 61 Juarez
   - **Issued Date**: 2023-07-04
   - **Customer Problem Description**: 
     - 7.1.5.2.1 Calibration / verification records: The organization shall ensure that calibration/verification activities and records shall include the following details:
       - When a piece of inspection measurement and test equipment is found to be out of calibration or defective during its planned verification or calibration or during its use, documented information on the validity of previous measurement results obtained with this piece of inspection measurement and test equipment shall be retained, including the associated standard's last calibration date and the next due date on the calibration report.
     - Statement: Follow-up process for faulty measuring equipment is not fully effective.
     - Evidence: T1XX op.10 Notice of measurement system discrepancy Folio 2022-066 is expired, AC promise date 15 Jan 23.
   - **Lesson Learned Problem Description**: 
     - What was detected? LVDT with incorrect calibration.
     - Why is it a problem? It does not allow to correctly calibrate the LVDT.
     - Where was it detected? Op.10 Upper Machining.
     - When was it detected? IATF internal audit.
     - Who detected it? Quality Systems.
     - How was it detected? Verification of the measurement system.
   - **Why1 for Occur**: LVDT with incorrect calibration.
   - **Why2 for Occur**: The length of the LVDT on the HMI does not match the length of the calibration master.
   - **Why3 for Occur**: The distance in the HMI had a gap with the calibration master.
   - **Why1 for Detection**: LVDT with incorrect calibration.
   - **Why2 for Detection**: The equipment does not alarm when the length of the LVDT is modified in the HMI.
   - **Why3 for Detection**: The parameters or set up of LVDT in HMI is not blocked.
   - **Containment Actions**: 
     - Buffer revision with Gage GA-304590 (Length of Serrations), automatic verification post-process of serration in Op.10 of assembly (pressing distance).
     - Quality alert is generated to verify length of serrations.
     - LVDT calibration master measurement.
     - Master length parameter setting in HMI.
     - Add alert in HMI when you want to modify calibration parameters.
     - Add password code in HMI to modify parameters in the LVDT calibration process.
     - PFMEA update.
     - Add master length check (179.10 mm)HMI in TPM PCN: 431416.
     - Training in procedure PR511.

4. **Customer**: Nexteer
   - **Product Line**: Integral Gears
   - **Customer Location**: Nexteer Plt 07 Saginaw FTQ
   - **Complain Type**: Internal/General
   - **Corrective Action Type**: Lessons Learned
   - **Location**: Plant 107 Saginaw
   - **Issued Date**: 2022-06-20
   - **Customer Problem Description**: Plant 7 - Review Current Process Controls for Lessons Learned 105186.
   - **Lesson Learned Problem Description**: 
     - 3L5why not required...Plant 7 - Need to review current process controls for lessons learned 105186...For all plants, Quality Heads to cascade through their organization the verification of TPM deployment on the manufacturing floor. If information is not readily available, a step approach can be considered based on risk (start with severity 8/9/10 operations first). Specific to this type of equipment:
       1. Filter paper roll sensor needs to be operational to prevent missing paper from filter system. Verify sensor operation. Consider improved sensor design over mechanical lever.
       2. Implement frequent visual checks to verify paper is indexing and aligned properly across the filter bed.
       3. Mechanical aeration (foam) in quench solution can have adverse effect on quenching process during heat treat. Steps to reduce aeration should be taken. Sources of aeration include low tank level, return pump malfunctioning or always on, pump intake partially plugged.
       4. Quench shower ring small holes can partially plug due to contamination. Flow and pressure sensor may not be sensitive enough to detect. Ensure proper frequency and execution of preventative maintenance is followed closely.
       5. Mechanical float operation can malfunction if the float rod becomes bent or deformed causing the float stick in the high level position and not detect the low level in the tank. Implement regular and frequent check for the proper operation of float mechanism. Consider implementing improved tank level sensor technology such as ultrasonic level sensor as a method of tank level detection and management.
       6. Review flow meter signal analysis to improve sensitivity and detection of quench flow issues.
       7. When required, equipment enclosure should be see-through to allow visual inspection of the equipment health as defined by the TPM details.
       8. Ensure that TPM (daily/weekly check run by the operator/team leader) exists and includes as a minimum verification of the possible detection of the failure mode causes described in this issue such as verification of paper presence and indexing, quench ring cleanliness (not plugged), float sensor not bent, quench fluid level, overall cleanliness (no leak, no foam, etc), add PM to clean to pump intake.

5. **Customer**: Nexteer
   - **Product Line**: Non Product Issue
   - **Customer Location**: Nexteer Plt 78 Kenitra FTQ
   - **Complain Type**: Internal/General
   - **Corrective Action Type**: Audit QMS CORP
   - **Location**: Plant 78 Kenitra
   - **Issued Date**: 2022-07-26
   - **Customer Problem Description**: 
     - IATF 10.2.3 Problem solving: The organization shall have a documented process(es) for problem solving including:
       - Root cause analysis, methodology used, analysis, and results.
       - Implementation of systemic corrective actions, including consideration of the impact on similar processes and products.
       - Verification of the effectiveness of implemented corrective actions.
     - The process of corrective action verification isn’t entirely effective. PSCC CA105290 3L5Y actions closed for change over instructions but the PCN to update this document isn’t yet approved and released to manufacturing. Corporate QMS Audit finding from 2021 for Error Proof (EP) bypass was closed by Plant 78 but the same deviation for EP bypass still doesn’t have an EP Bypass verification log. Currently there are 5 EP bypass deviations and none have the EP verification log. In total, 4 of the 11 Corporate QMS Audit findings from 2021 will remain open including the NCRs for Quality Alert, Visual MSA studies and Hold tag process as actions are not yet effective.
   - **Why1 for Occur**: Because the closure of corrective Actions was done directly after the implementation of actions.
   - **Why2 for Occur**: Because the verification of actions effectiveness was performed once the evidences were received.
   - **Why3 for Occur**: Because we don’t give enough time to check the maintain of actions.
   - **Why4 for Occur**: Because we didn’t check many times the effectiveness of actions before the closure.
   - **Why1 for Detection**: Because the effectiveness check was performed according to the due dates set in the system.
   - **Why2 for Detection**: Because no check was done after the closure of the CA.
   - **Why3 for Detection**: Because it was not required to check several times the implementation and maintain of actions before closure.
   - **Why1 for Systemic**: Because we didn’t check many times the effectiveness of actions before the closure.
   - **Why2 for Systemic**: Because it was not mentioned in the local procedure QMS.02.00.00 that we need to check several times the effectiveness of action before closure.
   - **Containment Actions**: 
     - Verification of all findings if all actions are effective and implemented correctly.
     - Change the method of checking the effectiveness of corrective Actions.
     - Train Quality Team about the new requirement.
     - Update the local procedure by adding the requirement related to effectiveness check of actions before closure.
     - Add a new requirement to the local procedure QMS.02.00.00:
       - To check during 60 days several times the effectiveness of actions before closure.
       - Keep evidences of effectiveness check.
     - Train Quality Team about the new requirement.
     - Update the local procedure by adding the requirement related to effectiveness check of actions before closure.

If you need more details or have any other questions, feel free to ask!"
21c19559-025f-5a5e-8e4c-b92cf050a6cf,4ed90235-a763-cdef-20da-8d33c281778c,EQMS,1724861823.595272,Provide me the issue list related with LDTV from the last 5 years for EPS.,"It appears that there are no records related to LVDT issues for EPS in the last 5 years in the database. If you need further assistance or have another query, please let me know!"
21c19559-025f-5a5e-8e4c-b92cf050a6cf,1b8a10c8-40ac-112a-b5e6-2a99b458ccd9,EQMS,1724861823.595272,Provide me the issue list related with LVDT from the last 5 years for EPS.,"It appears that there are no records related to LVDT issues for EPS in the last 5 years in the database. If you need further assistance or have another query, please let me know!"
21c19559-025f-5a5e-8e4c-b92cf050a6cf,bda1223c-1fa2-e23e-e02d-c2b982845041,EQMS,1724861823.595272,Provide me the issue list related with LDTV from past 5 years for EPS.,"It appears that there are no records related to LVDT issues for EPS in the last 5 years in the database. If you need further assistance or have another query, please let me know!"
21c19559-025f-5a5e-8e4c-b92cf050a6cf,31cff7fb-6dff-6bf0-3e8e-68e503cfa482,EQMS,1724861823.595272,Provide me the issue list related with LDTV from 2022,"It appears that there are no records related to LVDT issues from the year 2022 in the database. If you need further assistance or have another query, please let me know!"
6e305eea-ce52-f68d-59e0-04b0cbf98670,2fa29961-93c8-540a-c6fe-46358433d83d,BIZDOCS,1724863535.55097,Does Nexteer have a procedure for corrective action,"Yes, Nexteer Automotive has several documented procedures for corrective actions. Here are some key documents and summaries related to corrective action procedures:

1. **Corrective and Preventive Actions (Morocco)**
   - **Document ID**: 00-478-4-2
   - **Location**: Plant 78, Kenitra
   - **Owner**: Hajji, Imane
   - **Summary**: This document establishes procedures for addressing nonconformities at Nexteer Automotive Morocco. It details methods for implementing corrective and preventive actions, requiring a 60-day effectiveness monitoring period before closure and documentation of these checks. The document defines key terms and emphasizes employee responsibilities in identifying and resolving nonconformities detected through audits, complaints, and production processes. Each action plan must include specific details, and the Plant Quality Manager is tasked with verifying the effectiveness of actions.
   - **Link**: [Corrective and preventive actions.pdf](https://nexteerautomotive.sharepoint.com/sites/intranet/businesssystems/DocumentsFormsLocal/Morocco/Corrective%20and%20preventive%20actions.pdf)

2. **Environmental Corrective and Preventive Action**
   - **Document ID**: 13-001-4-12
   - **Location**: Global
   - **Owner**: Bostek, Kimberly
   - **Summary**: This document details procedures for implementing corrective and preventive actions in environmental management across Nexteer facilities. It emphasizes compliance with environmental legislation and the identification of non-compliance issues through a structured problem resolution process involving cross-functional teams. Key aspects include using factual data for problem descriptions, root cause analysis (e.g., the 5-Why method), and documenting corrective actions.
   - **Link**: [Environmental Corrective and Preventive Action.pdf](https://nexteerautomotive.sharepoint.com/sites/intranet/businesssystems/DocumentsForms/13-1-4-12.pdf)

3. **Corrective Action Process Map**
   - **Document ID**: 15-001-3-4
   - **Location**: Global
   - **Owner**: Mira, Frederique
   - **Summary**: This document outlines Nexteer's Corrective Action Process Map, detailing procedures for addressing quality and manufacturing issues through corrective actions, including problem definition, containment plans, and root cause analysis. Key controls involve tracking via the electronic quality management system (eQMS) and metrics for compliance. The process integrates Design and Process Failure Mode and Effects Analysis (DFMEA and PFMEA) and emphasizes continual improvement through managing internal audit findings and user feedback.
   - **Link**: [Corrective Action Process Map.pdf](https://nexteerautomotive.sharepoint.com/sites/intranet/businesssystems/DocumentsForms/15-1-3-4%20Corrective%20Action%20PMAP.pdf)

4. **Corrective and Preventive Actions (Poland)**
   - **Document ID**: 00-331-4-2
   - **Location**: Poland
   - **Owner**: Tekla, Agnieszka
   - **Summary**: This document details procedures for corrective and preventive actions to address and eliminate root causes of non-conformities at Nexteer's Polish locations. It defines key terms and categorizes non-conformities, such as customer complaints and audit findings. Responsibilities for implementation are assigned to all employees, emphasizing a systematic approach that includes assessing non-conformities, identifying root causes, and maintaining action records.
   - **Link**: [Corrective and preventive actions_Dzia\u0142ania koryguj\u0105ce i zapobiegawcze.pdf](https://nexteerautomotive.sharepoint.com/sites/intranet/businesssystems/DocumentsFormsLocal/Poland/Corrective%20and%20preventive%20actions_Dzia%C5%82ania%20koryguj%C4%85ce%20i%20zapobiegawcze.pdf)

These documents provide comprehensive guidelines and procedures for implementing corrective actions to address nonconformities and improve processes within Nexteer Automotive."
4e328f06-dd46-a7ee-53e7-4c05e0d890e6,29c91fec-59dc-8ae6-f2ee-08d7e3083dd9,BIZDOCS,1724937879.439001,What BSD documents mention quality alert?,"Here are the Business System Documentation (BSD) documents that mention ""quality alert"":

1. **Inspection and Testing**
   - **Document ID**: 15-1-4-4
   - **Location**: Global
   - **Description**: Provides comprehensive guidelines for inspecting and testing Nexteer products, emphasizing adherence to the Control Plan and customer requirements with a zero defects standard.
   - **Summary**: This document includes a section on Quality Alerts, which are issued by Quality as a temporary action for special communication or document containment actions. Each Quality Alert must have an expiration date, tracking number, and log to ensure they are removed upon expiration. If the Quality Alert includes any process changes differing from the approved control plan, a deviation must be issued and approved.
   - **Link**: [Inspection and Testing](https://nexteerautomotive.sharepoint.com/sites/intranet/businesssystems/DocumentsForms/15-1-4-4%20Inspection%20and%20Testing.pdf)

2. **Alarm Limits System**
   - **Document ID**: 15-478-4-18
   - **Location**: Kenitra - Plant 78
   - **Description**: Details procedures for managing production quality at the Kenitra Morocco plant, aiming to prevent nonconforming parts from reaching customers by monitoring production rejects.
   - **Summary**: The document emphasizes systematic problem-solving and effective communication to maintain production quality, with all actions documented as quality records. It includes protocols for stopping production when alarm limits are exceeded and responsibilities for Team Leaders and Quality Engineers.
   - **Link**: [Alarm Limits System](https://nexteerautomotive.sharepoint.com/sites/intranet/businesssystems/DocumentsFormsLocal/Morocco/Alarm%20Limits%20System.pdf)

3. **Non-conforming Material Handling**
   - **Document ID**: QA.01.00.00
   - **Location**: Kenitra - Plant 78
   - **Description**: Details the quality management process for handling non-conforming materials at the Kenitra plant.
   - **Summary**: The document outlines the process for managing non-conforming materials, including the issuance of Quality Alerts when there is a need for special communication or document containment actions. It emphasizes the importance of immediate communication and corrective actions for safety-critical defects.
   - **Link**: [Non-conforming Material Handling](https://nexteerautomotive.sharepoint.com/sites/intranet/businesssystems/DocumentsFormsLocal/Morocco/Non-conforming%20material%20handling.pdf)

These documents provide detailed procedures and guidelines related to quality alerts within Nexteer's Business System Documentation."
4e328f06-dd46-a7ee-53e7-4c05e0d890e6,3cab4cfa-9513-7a5e-606f-01c789039673,BIZDOCS,1724937879.439001,What documents mention corrective action?,"Here are the Business System Documentation (BSD) documents that mention ""corrective action"":

1. **Corrective and Preventive Actions**
   - **Document ID**: 00-478-4-2
   - **Location**: Kenitra - Plant 78
   - **Description**: Establishes procedures for addressing nonconformities at Nexteer Automotive Morocco, detailing methods for implementing corrective and preventive actions.
   - **Summary**: The document requires a 60-day effectiveness monitoring period before closure and documentation of these checks. It defines key terms and emphasizes employee responsibilities in identifying and resolving nonconformities detected through audits, complaints, and production processes. Each action plan must include specific details, and the Plant Quality Manager is tasked with verifying the effectiveness of actions.
   - **Link**: [Corrective and Preventive Actions](https://nexteerautomotive.sharepoint.com/sites/intranet/businesssystems/DocumentsFormsLocal/Morocco/Corrective%20and%20preventive%20actions.pdf)

2. **Environmental Corrective and Preventive Action**
   - **Document ID**: 13-001-4-12
   - **Location**: Global
   - **Description**: Details procedures for implementing corrective and preventive actions in environmental management across Nexteer facilities.
   - **Summary**: Emphasizes compliance with environmental legislation and the identification of non-compliance issues through a structured problem resolution process involving cross-functional teams. Key aspects include using factual data for problem descriptions, root cause analysis (e.g., the 5-Why method), and documenting corrective actions.
   - **Link**: [Environmental Corrective and Preventive Action](https://nexteerautomotive.sharepoint.com/sites/intranet/businesssystems/DocumentsForms/13-1-4-12.pdf)

3. **Corrective and Preventive Actions (Poland)**
   - **Document ID**: 00-331-4-2
   - **Location**: Poland
   - **Description**: Details procedures for corrective and preventive actions to address and eliminate root causes of non-conformities at Nexteer's Polish locations.
   - **Summary**: Defines key terms and categorizes non-conformities, such as customer complaints and audit findings. Responsibilities for implementation are assigned to all employees, emphasizing a systematic approach that includes assessing non-conformities, identifying root causes, and maintaining action records.
   - **Link**: [Corrective and Preventive Actions (Poland)](https://nexteerautomotive.sharepoint.com/sites/intranet/businesssystems/DocumentsFormsLocal/Poland/Corrective%20and%20preventive%20actions_Dzia%C5%82ania%20koryguj%C4%85ce%20i%20zapobiegawcze.pdf)

4. **Corrective Action Process Map**
   - **Document ID**: 15-001-3-4
   - **Location**: Global
   - **Description**: Outlines Nexteer's Corrective Action Process Map, managed by Global Quality Systems Head Frederique Mira.
   - **Summary**: Details procedures for addressing quality and manufacturing issues through corrective actions, including problem definition, containment plans, and root cause analysis. Key controls involve tracking via the electronic quality management system (eQMS) and metrics for compliance.
   - **Link**: [Corrective Action Process Map](https://nexteerautomotive.sharepoint.com/sites/intranet/businesssystems/DocumentsForms/15-1-3-4%20Corrective%20Action%20PMAP.pdf)

5. **Corrective Action, Lessons Learned & Look Across**
   - **Document ID**: 15-001-4-6
   - **Location**: Global
   - **Description**: Details a comprehensive process for managing corrective actions related to quality and manufacturing issues at Nexteer.
   - **Summary**: Utilizes the ""3 Legged 5 Why"" analysis method and mandates documentation in the eQMS system, ensuring clarity and proper tracking of actions. Key procedures include containment plans, root cause analysis, and verification of corrective actions before deadlines.
   - **Link**: [Corrective Action, Lessons Learned & Look Across](https://nexteerautomotive.sharepoint.com/sites/intranet/businesssystems/DocumentsForms/15-1-4-6%20Corrective%20Action%20Lessons%20Learned%20and%20Look%20Across.pdf)

6. **Corrective, Preventive Actions and Lessons Learned (Brazil)**
   - **Document ID**: 15-332-4-11
   - **Location**: Brazil
   - **Description**: Outlines Nexteer's corrective and preventive actions process for addressing quality issues and customer complaints.
   - **Summary**: Emphasizes the use of the ""3 Legged 5 Why's"" method for root cause analysis and problem-solving techniques like Six Sigma. The process includes documenting actions, containment measures, monitoring quality alerts, and ensuring corrective actions are validated for effectiveness.
   - **Link**: [Corrective, Preventive Actions and Lessons Learned (Brazil)](https://nexteerautomotive.sharepoint.com/sites/intranet/businesssystems/DocumentsFormsLocal/Brazil/QUA-10-0-0_A%C3%A7%C3%B5es%20Corretivas%20e%20Preventivas.pdf)

7. **e-FRQC Operation Process**
   - **Document ID**: 15-022-4-3
   - **Location**: Asia Pacific
   - **Description**: Details the e-FRQC (Electronic Fast Response Quality Control) operation process for Nexteer Automotive's Asia Pacific division.
   - **Summary**: Defines key roles, such as Root Cause Owners and Corrective Action Owners, and outlines a structured workflow for addressing quality problems, including steps for problem identification, root cause analysis, and corrective actions.
   - **Link**: [e-FRQC Operation Process](https://nexteerautomotive.sharepoint.com/sites/intranet/businesssystems/DocumentsFormsLocal/AP%20Folder/15-22-4-3%20e-FRQC%20Operation%20Process.pdf)

8. **FRQC Level Vs Plant**
   - **Document ID**: 15-478-5-F83
   - **Location**: Kenitra - Plant 78
   - **Description**: Outlines Nexteer's Fast Response Quality Control (FRQC) procedures for managing customer claims.
   - **Summary**: Covers steps for problem identification, containment, root cause analysis, corrective actions, and verification timelines. Emphasizes accountability with defined roles and includes metrics for performance tracking.
   - **Link**: [FRQC Level Vs Plant](https://nexteerautomotive.sharepoint.com/sites/intranet/businesssystems/DocumentsFormsLocal/Morocco/FRQC%20Level%20Vs%20%20Plant.pdf)

9. **Product and Process Deviations**
   - **Document ID**: 07-478-4-1
   - **Location**: Kenitra - Plant 78
   - **Description**: Outlines the procedure for managing temporary changes in the production process at Nexteer Automotive's Plant 78 in Kenitra.
   - **Summary**: Defines key roles, such as Deviation Initiator and Corrective Actions Owner, and details responsibilities of the Approving Team for various deviation types. Emphasizes regular reviews and compliance protocols.
   - **Link**: [Product and Process Deviations](https://nexteerautomotive.sharepoint.com/sites/intranet/businesssystems/DocumentsFormsLocal/Morocco/Product%20and%20Process%20Deviations.pdf)

10. **FRQC Fast Response Quality Control (Poland)**
    - **Document ID**: 15-331-4-12
    - **Location**: Poland
    - **Description**: Outlines a systematic approach to addressing quality, safety, and efficiency issues at Nexteer Polska.
    - **Summary**: Details roles and processes for problem-solving, including immediate actions, analysis, corrective measures, and documentation. Emphasizes timely documentation and oversight, especially for customer returns and non-conforming parts.
    - **Link**: [FRQC Fast Response Quality Control (Poland)](https://nexteerautomotive.sharepoint.com/sites/intranet/businesssystems/DocumentsFormsLocal/Poland/FRQC%20Fast%20Response%20Quality%20Control_FRQC%20Szybka%20kontrola%20jako%C5%9Bci.pdf)

These documents provide detailed procedures and guidelines related to corrective actions within Nexteer's Business System Documentation."
8e0e7ce7-24ca-b8fc-d3a6-9c70b5236edc,12502a7e-5c85-4fdb-883d-169b54db201a,CAE-FEA,1724938675,I need to smooth out a solder joint in evolver. what commands should I use to perform this?,
8e0e7ce7-24ca-b8fc-d3a6-9c70b5236edc,e0655583-5b55-4388-9109-385a28cc90df,CAE-FEA,1724938675,what about information on a column of solder?,
8e0e7ce7-24ca-b8fc-d3a6-9c70b5236edc,7ab65a9d-4981-4621-8396-8c08eeee4218,CAE-FEA,1724938675,what about smoothing of a shape?,
6b72fa42-6609-781a-b762-f8335b931f7a,32fa040c-d43c-018b-1676-a559b6aa4fcd,EQMS,1724945516.450769,"I create 5 why analysis for EPS noise reject , please give me examples how it has been diagnosed in the past","It appears that there are no existing records specifically labeled as ""EPS noise reject"" in the database. However, I can guide you on how to perform a 5 Why analysis for such an issue based on general principles and common practices.

### Example of 5 Why Analysis for EPS Noise Reject

#### Problem Statement:
**EPS (Electric Power Steering) unit is producing noise.**

#### Why Analysis:

1. **Why 1: Why is the EPS unit producing noise?**
   - **Answer:** The EPS motor is vibrating excessively.

2. **Why 2: Why is the EPS motor vibrating excessively?**
   - **Answer:** The motor bearings are worn out.

3. **Why 3: Why are the motor bearings worn out?**
   - **Answer:** The bearings were not lubricated properly during assembly.

4. **Why 4: Why were the bearings not lubricated properly during assembly?**
   - **Answer:** The lubrication process was skipped due to a malfunction in the lubrication equipment.

5. **Why 5: Why did the lubrication equipment malfunction?**
   - **Answer:** The equipment was not maintained according to the scheduled maintenance plan.

#### Root Cause:
The root cause of the EPS noise issue is the lack of proper maintenance of the lubrication equipment, leading to improper lubrication of motor bearings.

#### Corrective Actions:
1. **Immediate Action:** Replace the worn-out bearings and ensure proper lubrication.
2. **Short-term Action:** Inspect and repair the lubrication equipment to ensure it is functioning correctly.
3. **Long-term Action:** Implement a robust maintenance schedule for the lubrication equipment and train the assembly line workers on the importance of following the lubrication process.

#### Lessons Learned:
1. Regular maintenance of critical equipment is essential to prevent assembly line issues.
2. Training and awareness programs for workers can help in identifying and preventing such issues in the future.

If you need more specific examples or further assistance, please let me know!"
